match_id,status,reason
NA1_5504110639,skipped,short_game
NA1_5504119354,skipped,short_game
NA1_5504125812,skipped,short_game
NA1_5504132987,skipped,short_game
NA1_5504134048,skipped,short_game
NA1_5504184744,skipped,short_game
NA1_5504220905,skipped,short_game
NA1_5504273755,skipped,short_game
NA1_5504279083,skipped,short_game
NA1_5504282583,skipped,short_game
NA1_5504282690,skipped,short_game
NA1_5504288180,skipped,short_game
NA1_5504292843,skipped,short_game
NA1_5504300104,skipped,short_game
NA1_5504302172,skipped,short_game
NA1_5504320988,skipped,short_game
NA1_5504343776,skipped,short_game
NA1_5504354077,skipped,short_game
NA1_5504355270,skipped,short_game
NA1_5504357497,skipped,short_game
NA1_5504370296,skipped,short_game
NA1_5504376433,skipped,short_game
NA1_5504388613,skipped,short_game
NA1_5504402928,skipped,short_game
NA1_5504469981,skipped,short_game
NA1_5504488715,skipped,short_game
NA1_5504528483,skipped,short_game
NA1_5504561707,skipped,short_game
NA1_5504647437,skipped,short_game
NA1_5504822714,skipped,short_game
NA1_5504828666,skipped,short_game
NA1_5504832506,skipped,short_game
NA1_5504846040,skipped,short_game
NA1_5504852362,skipped,short_game
NA1_5504877469,skipped,short_game
NA1_5504879669,skipped,short_game
NA1_5504889662,skipped,short_game
NA1_5504896046,skipped,short_game
NA1_5504901946,kept,ok
NA1_5504905362,skipped,short_game
NA1_5504905948,skipped,short_game
NA1_5504913691,kept,ok
NA1_5504918767,skipped,short_game
NA1_5504920699,skipped,short_game
NA1_5504925931,skipped,short_game
NA1_5504929980,skipped,short_game
NA1_5504930018,skipped,short_game
NA1_5504935835,skipped,short_game
NA1_5504940992,skipped,short_game
NA1_5504943829,skipped,short_game
NA1_5504949473,skipped,short_game
NA1_5504955658,skipped,short_game
NA1_5504963820,skipped,short_game
NA1_5504973488,skipped,short_game
NA1_5504979091,skipped,short_game
NA1_5504988007,kept,ok
NA1_5504993247,skipped,short_game
NA1_5504998644,skipped,short_game
NA1_5505014245,skipped,short_game
NA1_5505015158,skipped,short_game
NA1_5505015412,skipped,short_game
NA1_5505026543,skipped,short_game
NA1_5505033897,skipped,short_game
NA1_5505127524,skipped,short_game
NA1_5505156844,skipped,short_game
NA1_5505172705,skipped,short_game
NA1_5505181729,skipped,short_game
NA1_5505211626,skipped,short_game
NA1_5505212698,skipped,short_game
NA1_5505224634,skipped,short_game
NA1_5505271928,skipped,short_game
NA1_5505277851,skipped,short_game
NA1_5505337735,skipped,short_game
NA1_5505359167,skipped,short_game
NA1_5505385683,skipped,short_game
NA1_5505392771,kept,ok
NA1_5505406539,skipped,short_game
NA1_5505413262,skipped,short_game
NA1_5505433347,skipped,short_game
NA1_5505439889,skipped,short_game
NA1_5505445879,skipped,short_game
NA1_5505449824,skipped,short_game
NA1_5505461489,skipped,short_game
NA1_5505540488,skipped,short_game
NA1_5505552085,skipped,short_game
NA1_5505561941,skipped,short_game
NA1_5505667506,skipped,short_game
NA1_5505673092,skipped,short_game
NA1_5505688466,kept,ok
NA1_5505689309,skipped,short_game
NA1_5505703982,skipped,short_game
NA1_5505717960,skipped,short_game
NA1_5505725494,skipped,short_game
NA1_5505735851,skipped,short_game
NA1_5505782026,skipped,short_game
NA1_5505807973,kept,ok
NA1_5505822663,skipped,short_game
NA1_5505853938,skipped,short_game
NA1_5505863103,skipped,short_game
NA1_5505878046,skipped,short_game
NA1_5505918814,skipped,short_game
NA1_5505940258,skipped,short_game
NA1_5505948831,skipped,short_game
NA1_5505955745,skipped,short_game
NA1_5505976541,skipped,short_game
NA1_5505981875,skipped,short_game
NA1_5506031559,skipped,short_game
NA1_5506059481,skipped,short_game
NA1_5506066597,skipped,short_game
NA1_5506115574,skipped,short_game
NA1_5506154468,skipped,short_game
NA1_5506159430,skipped,short_game
NA1_5506164170,skipped,short_game
NA1_5506168164,skipped,short_game
NA1_5506227486,skipped,short_game
NA1_5506273227,skipped,short_game
NA1_5506278065,skipped,short_game
NA1_5506298303,skipped,short_game
NA1_5506302646,skipped,short_game
NA1_5506313681,skipped,short_game
NA1_5506314126,skipped,short_game
NA1_5506314465,skipped,short_game
NA1_5506334204,skipped,short_game
NA1_5506338129,skipped,short_game
NA1_5506351629,skipped,short_game
NA1_5506352456,skipped,short_game
NA1_5506369546,kept,ok
NA1_5506369824,skipped,short_game
NA1_5506374784,skipped,short_game
NA1_5506387618,skipped,short_game
NA1_5506390355,skipped,short_game
NA1_5506393992,skipped,short_game
NA1_5506406712,kept,ok
NA1_5506416971,skipped,short_game
NA1_5506433391,skipped,short_game
NA1_5506442827,skipped,short_game
NA1_5506448117,skipped,short_game
NA1_5506452383,skipped,short_game
NA1_5506477806,skipped,short_game
NA1_5506552671,skipped,short_game
NA1_5506633316,skipped,short_game
NA1_5506662327,skipped,short_game
NA1_5506691392,skipped,short_game
NA1_5506714061,skipped,short_game
NA1_5506715081,skipped,short_game
NA1_5506735391,skipped,short_game
NA1_5506738949,skipped,short_game
NA1_5506740589,kept,ok
NA1_5506760821,skipped,short_game
NA1_5506778878,skipped,short_game
NA1_5506842201,skipped,short_game
NA1_5506849005,skipped,short_game
NA1_5506855091,kept,ok
NA1_5506857638,skipped,short_game
NA1_5506864290,skipped,short_game
NA1_5506877462,skipped,short_game
NA1_5506888205,skipped,short_game
NA1_5506891168,skipped,short_game
NA1_5506891499,skipped,short_game
NA1_5506895519,skipped,short_game
NA1_5506901952,skipped,short_game
NA1_5506908920,skipped,short_game
NA1_5506909395,skipped,short_game
NA1_5506913185,skipped,short_game
NA1_5506916255,skipped,short_game
NA1_5506926849,skipped,short_game
NA1_5506928014,skipped,short_game
NA1_5506934978,skipped,short_game
NA1_5506936480,skipped,short_game
NA1_5506942799,skipped,short_game
NA1_5506951524,skipped,short_game
NA1_5506952102,skipped,short_game
NA1_5506958815,skipped,short_game
NA1_5506964659,skipped,short_game
NA1_5506965725,skipped,short_game
NA1_5506967309,skipped,short_game
NA1_5506980950,skipped,short_game
NA1_5506988029,skipped,short_game
NA1_5506989113,skipped,short_game
NA1_5506990141,skipped,short_game
NA1_5507002115,skipped,short_game
NA1_5507006940,skipped,short_game
NA1_5507015812,skipped,short_game
NA1_5507020620,skipped,short_game
NA1_5507027327,skipped,short_game
NA1_5507038451,skipped,short_game
NA1_5507040886,skipped,short_game
NA1_5507043954,skipped,short_game
NA1_5507046462,skipped,short_game
NA1_5507057452,skipped,short_game
NA1_5507058913,skipped,short_game
NA1_5507061599,skipped,short_game
NA1_5507074684,skipped,short_game
NA1_5507094019,skipped,short_game
NA1_5507158777,skipped,short_game
NA1_5507168408,skipped,short_game
NA1_5507169572,skipped,short_game
NA1_5507188395,skipped,short_game
NA1_5507214541,skipped,short_game
NA1_5507277477,skipped,short_game
NA1_5507278773,skipped,short_game
NA1_5507289981,skipped,short_game
NA1_5507315205,skipped,short_game
NA1_5507372875,skipped,short_game
NA1_5507389842,skipped,short_game
NA1_5507390690,skipped,short_game
NA1_5507564121,skipped,short_game
NA1_5507567417,skipped,short_game
NA1_5507582373,skipped,short_game
NA1_5507585544,skipped,short_game
NA1_5507620087,skipped,short_game
NA1_5507625830,skipped,short_game
NA1_5507637043,skipped,short_game
NA1_5507661803,skipped,short_game
NA1_5507677959,skipped,short_game
NA1_5507681839,skipped,short_game
NA1_5507690497,kept,ok
NA1_5507692377,skipped,short_game
NA1_5507693490,kept,ok
NA1_5507698020,skipped,short_game
NA1_5507701174,skipped,short_game
NA1_5507706823,skipped,short_game
NA1_5507709046,kept,ok
NA1_5507726701,skipped,short_game
NA1_5507776093,kept,ok
NA1_5507782776,skipped,short_game
NA1_5507791262,skipped,short_game
NA1_5507805601,skipped,short_game
NA1_5507824263,skipped,short_game
NA1_5507848908,skipped,short_game
NA1_5507918277,skipped,short_game
NA1_5507931158,skipped,short_game
NA1_5507951137,skipped,short_game
NA1_5507968816,skipped,short_game
NA1_5507987131,skipped,short_game
NA1_5507990761,skipped,short_game
NA1_5508008832,kept,ok
NA1_5508016510,skipped,short_game
NA1_5508028104,skipped,short_game
NA1_5508028333,skipped,short_game
NA1_5508046733,skipped,short_game
NA1_5508055065,skipped,short_game
NA1_5508060635,skipped,short_game
NA1_5508067924,skipped,short_game
NA1_5508084510,skipped,short_game
NA1_5508095624,skipped,short_game
NA1_5508117148,skipped,short_game
NA1_5508125586,skipped,short_game
NA1_5508236987,skipped,short_game
NA1_5508254544,kept,ok
NA1_5508259602,skipped,short_game
NA1_5508270814,skipped,short_game
NA1_5508273712,skipped,short_game
NA1_5508294609,skipped,short_game
NA1_5508303421,skipped,short_game
NA1_5508338374,skipped,short_game
NA1_5508352004,skipped,short_game
NA1_5508365986,kept,ok
NA1_5508367799,skipped,short_game
NA1_5508371701,skipped,short_game
NA1_5508394772,skipped,short_game
NA1_5508403515,skipped,short_game
NA1_5508446765,skipped,short_game
NA1_5508461972,skipped,short_game
NA1_5508500471,skipped,short_game
NA1_5508522507,kept,ok
NA1_5508526902,skipped,short_game
NA1_5508538368,skipped,short_game
NA1_5508551288,skipped,short_game
NA1_5508551760,skipped,short_game
NA1_5508553922,skipped,short_game
NA1_5508558788,skipped,short_game
NA1_5508585845,skipped,short_game
NA1_5508606225,skipped,short_game
NA1_5508610650,skipped,short_game
NA1_5508635359,skipped,short_game
NA1_5508649965,skipped,short_game
NA1_5508666239,skipped,short_game
NA1_5508673656,skipped,short_game
NA1_5508685578,skipped,short_game
NA1_5508717386,skipped,short_game
NA1_5508725101,skipped,short_game
NA1_5508753376,skipped,short_game
NA1_5508783717,skipped,short_game
NA1_5508818664,skipped,short_game
NA1_5508821355,skipped,short_game
NA1_5508834463,skipped,short_game
NA1_5508841723,skipped,short_game
NA1_5508848159,skipped,short_game
NA1_5508854173,skipped,short_game
NA1_5508866456,skipped,short_game
NA1_5508880879,skipped,short_game
NA1_5508899686,skipped,short_game
NA1_5508989630,skipped,short_game
NA1_5508996223,skipped,short_game
NA1_5509002097,skipped,short_game
NA1_5509008858,skipped,short_game
NA1_5509077213,skipped,short_game
NA1_5509087386,skipped,short_game
NA1_5509090596,skipped,short_game
NA1_5509100480,skipped,short_game
NA1_5509100571,skipped,short_game
NA1_5509107156,skipped,short_game
NA1_5509114523,skipped,short_game
NA1_5509116721,skipped,short_game
NA1_5509116763,skipped,short_game
NA1_5509124559,skipped,short_game
NA1_5509133942,skipped,short_game
NA1_5509135821,skipped,short_game
NA1_5509136356,skipped,short_game
NA1_5509137023,skipped,short_game
NA1_5509138956,skipped,short_game
NA1_5509140274,skipped,short_game
NA1_5509154456,skipped,short_game
NA1_5509157396,skipped,short_game
NA1_5509157453,skipped,short_game
NA1_5509169262,skipped,short_game
NA1_5509188796,skipped,short_game
NA1_5509204108,skipped,short_game
NA1_5509207616,skipped,short_game
NA1_5509237934,skipped,short_game
NA1_5509241834,kept,ok
NA1_5509253381,skipped,short_game
NA1_5509260383,skipped,short_game
NA1_5509275449,skipped,short_game
NA1_5509290251,skipped,short_game
NA1_5509299318,skipped,short_game
NA1_5509304579,skipped,short_game
NA1_5509310346,skipped,short_game
NA1_5509323289,skipped,short_game
NA1_5509328152,skipped,short_game
NA1_5509336928,skipped,short_game
NA1_5509353576,skipped,short_game
NA1_5509362836,skipped,short_game
NA1_5509368498,skipped,short_game
NA1_5509375957,skipped,short_game
NA1_5509377560,skipped,short_game
NA1_5509386568,skipped,short_game
NA1_5509416373,skipped,short_game
NA1_5509443936,skipped,short_game
NA1_5509470363,skipped,short_game
NA1_5509479380,skipped,short_game
NA1_5509504469,skipped,short_game
NA1_5509527209,skipped,short_game
NA1_5509580253,skipped,short_game
NA1_5509585525,skipped,short_game
NA1_5509591482,skipped,short_game
NA1_5509600405,skipped,short_game
NA1_5509606268,skipped,short_game
NA1_5509610536,skipped,short_game
NA1_5509611848,skipped,short_game
NA1_5509613019,skipped,short_game
NA1_5509616021,skipped,short_game
NA1_5509618116,skipped,short_game
NA1_5509634103,kept,ok
NA1_5509636843,skipped,short_game
NA1_5509637391,skipped,short_game
NA1_5509643494,skipped,short_game
NA1_5509650368,skipped,short_game
NA1_5509657498,skipped,short_game
NA1_5509669156,skipped,short_game
NA1_5509682763,skipped,short_game
NA1_5509683585,skipped,short_game
NA1_5509686127,skipped,short_game
NA1_5509688617,skipped,short_game
NA1_5509694877,skipped,short_game
NA1_5509695147,skipped,short_game
NA1_5509703560,skipped,short_game
NA1_5509705358,skipped,short_game
NA1_5509711409,skipped,short_game
NA1_5509711716,skipped,short_game
NA1_5509714249,skipped,short_game
NA1_5509716116,skipped,short_game
NA1_5509720186,skipped,short_game
NA1_5509723342,skipped,short_game
NA1_5509726256,skipped,short_game
NA1_5509730992,skipped,short_game
NA1_5509731386,skipped,short_game
NA1_5509737069,skipped,short_game
NA1_5509744017,skipped,short_game
NA1_5509744623,skipped,short_game
NA1_5509758252,skipped,short_game
NA1_5509762141,skipped,short_game
NA1_5509763000,skipped,short_game
NA1_5509768801,skipped,short_game
NA1_5509778673,skipped,short_game
NA1_5509786194,skipped,short_game
NA1_5509790948,skipped,short_game
NA1_5509798911,kept,ok
NA1_5509804684,skipped,short_game
NA1_5509809249,kept,ok
NA1_5509815067,skipped,short_game
NA1_5509819055,skipped,short_game
NA1_5509821941,skipped,short_game
NA1_5509824511,skipped,short_game
NA1_5509829165,skipped,short_game
NA1_5509830921,skipped,short_game
NA1_5509839969,skipped,short_game
NA1_5509844529,skipped,short_game
NA1_5509850746,skipped,short_game
NA1_5509859334,skipped,short_game
NA1_5509870250,skipped,short_game
NA1_5509933285,skipped,short_game
NA1_5509951731,skipped,short_game
NA1_5509964098,skipped,short_game
NA1_5509988770,skipped,short_game
NA1_5509997260,skipped,short_game
NA1_5509999048,skipped,short_game
NA1_5510016246,skipped,short_game
NA1_5510021600,skipped,short_game
NA1_5510042454,kept,ok
NA1_5510052786,skipped,short_game
NA1_5510056956,skipped,short_game
NA1_5510071375,skipped,short_game
NA1_5510105409,skipped,short_game
NA1_5510124236,skipped,short_game
NA1_5510137575,skipped,short_game
NA1_5510159142,skipped,short_game
NA1_5510178404,skipped,short_game
NA1_5510236397,skipped,short_game
NA1_5510245552,kept,ok
NA1_5510251667,skipped,short_game
NA1_5510254079,skipped,short_game
NA1_5510257988,skipped,short_game
NA1_5510260867,kept,ok
NA1_5510262507,skipped,short_game
NA1_5510265239,skipped,short_game
NA1_5510267800,skipped,short_game
NA1_5510269847,skipped,short_game
NA1_5510271294,skipped,short_game
NA1_5510272628,skipped,short_game
NA1_5510274005,skipped,short_game
NA1_5510274363,skipped,short_game
NA1_5510277325,skipped,short_game
NA1_5510279219,skipped,short_game
NA1_5510280488,skipped,short_game
NA1_5510282095,skipped,short_game
NA1_5510286304,kept,ok
NA1_5510292810,skipped,short_game
NA1_5510294864,skipped,short_game
NA1_5510295122,skipped,short_game
NA1_5510301937,skipped,short_game
NA1_5510305193,skipped,short_game
NA1_5510312796,skipped,short_game
NA1_5510314357,skipped,short_game
NA1_5510316860,skipped,short_game
NA1_5510323761,skipped,short_game
NA1_5510325798,kept,ok
NA1_5510326424,skipped,short_game
NA1_5510331779,skipped,short_game
NA1_5510334415,kept,ok
NA1_5510337404,skipped,short_game
NA1_5510342778,skipped,short_game
NA1_5510349042,skipped,short_game
NA1_5510360796,skipped,short_game
NA1_5510362919,skipped,short_game
NA1_5510377845,skipped,short_game
NA1_5510377959,skipped,short_game
NA1_5510379130,skipped,short_game
NA1_5510386907,skipped,short_game
NA1_5510387219,skipped,short_game
NA1_5510387619,skipped,short_game
NA1_5510395044,skipped,short_game
NA1_5510403653,skipped,short_game
NA1_5510403830,skipped,short_game
NA1_5510410574,skipped,short_game
NA1_5510413327,kept,ok
NA1_5510425938,skipped,short_game
NA1_5510437505,skipped,short_game
NA1_5510448412,skipped,short_game
NA1_5510450647,skipped,short_game
NA1_5510459022,skipped,short_game
NA1_5510462697,kept,ok
NA1_5510469611,skipped,short_game
NA1_5510473578,skipped,short_game
NA1_5510478401,skipped,short_game
NA1_5510480667,skipped,short_game
NA1_5510484964,skipped,short_game
NA1_5510490685,skipped,short_game
NA1_5510494572,skipped,short_game
NA1_5510496988,skipped,short_game
NA1_5510497225,skipped,short_game
NA1_5510500060,skipped,short_game
NA1_5510506866,skipped,short_game
NA1_5510507586,skipped,short_game
NA1_5510516871,skipped,short_game
NA1_5510518005,skipped,short_game
NA1_5510519162,skipped,short_game
NA1_5510521720,skipped,short_game
NA1_5510522532,skipped,short_game
NA1_5510527298,skipped,short_game
NA1_5510529949,skipped,short_game
NA1_5510540067,skipped,short_game
NA1_5510542656,skipped,short_game
NA1_5510547690,skipped,short_game
NA1_5510548680,skipped,short_game
NA1_5510551499,skipped,short_game
NA1_5510552126,skipped,short_game
NA1_5510555861,skipped,short_game
NA1_5510560059,skipped,short_game
NA1_5510563180,skipped,short_game
NA1_5510564961,skipped,short_game
NA1_5510573325,skipped,short_game
NA1_5510578900,skipped,short_game
NA1_5510580919,skipped,short_game
NA1_5510607827,skipped,short_game
NA1_5510608467,skipped,short_game
NA1_5510611386,skipped,short_game
NA1_5510616178,skipped,short_game
NA1_5510622055,skipped,short_game
NA1_5510633503,skipped,short_game
NA1_5510639733,skipped,short_game
NA1_5510644227,skipped,short_game
NA1_5510657905,skipped,short_game
NA1_5510663012,skipped,short_game
NA1_5510664173,skipped,short_game
NA1_5510668022,skipped,short_game
NA1_5510695907,skipped,short_game
NA1_5510714080,skipped,short_game
NA1_5510727851,skipped,short_game
NA1_5510728487,skipped,short_game
NA1_5510732903,skipped,short_game
NA1_5510752405,skipped,short_game
NA1_5510757529,skipped,short_game
NA1_5510763121,skipped,short_game
NA1_5510770021,skipped,short_game
NA1_5510773961,kept,ok
NA1_5510783418,skipped,short_game
NA1_5510788765,skipped,short_game
NA1_5510804402,skipped,short_game
NA1_5510807184,skipped,short_game
NA1_5510810292,skipped,short_game
NA1_5510813978,skipped,short_game
NA1_5510836189,skipped,short_game
NA1_5510837967,skipped,short_game
NA1_5510863824,skipped,short_game
NA1_5510867924,skipped,short_game
NA1_5510880568,skipped,short_game
NA1_5510880733,kept,ok
NA1_5510890527,skipped,short_game
NA1_5510894489,skipped,short_game
NA1_5510895156,kept,ok
NA1_5510905738,skipped,short_game
NA1_5510906339,skipped,short_game
NA1_5510916069,skipped,short_game
NA1_5510918210,skipped,short_game
NA1_5510920691,skipped,short_game
NA1_5510924779,skipped,short_game
NA1_5510930267,skipped,short_game
NA1_5510934487,skipped,short_game
NA1_5510940402,kept,ok
NA1_5510946844,skipped,short_game
NA1_5510946998,skipped,short_game
NA1_5510950000,skipped,short_game
NA1_5510954997,skipped,short_game
NA1_5510960116,skipped,short_game
NA1_5510967366,skipped,short_game
NA1_5510969455,skipped,short_game
NA1_5510974145,skipped,short_game
NA1_5510975233,skipped,short_game
NA1_5510975635,skipped,short_game
NA1_5510976772,skipped,short_game
NA1_5510979462,skipped,short_game
NA1_5510989017,skipped,short_game
NA1_5510990465,skipped,short_game
NA1_5510992209,skipped,short_game
NA1_5511023543,skipped,short_game
NA1_5511025458,skipped,short_game
NA1_5511025570,kept,ok
NA1_5511025898,skipped,short_game
NA1_5511037175,skipped,short_game
NA1_5511037412,skipped,short_game
NA1_5511040086,skipped,short_game
NA1_5511044789,skipped,short_game
NA1_5511045032,skipped,short_game
NA1_5511055741,skipped,short_game
NA1_5511056228,skipped,short_game
NA1_5511064378,skipped,short_game
NA1_5511070280,skipped,short_game
NA1_5511076464,skipped,short_game
NA1_5511076726,skipped,short_game
NA1_5511085379,skipped,short_game
NA1_5511088397,skipped,short_game
NA1_5511090449,skipped,short_game
NA1_5511090499,skipped,short_game
NA1_5511091281,skipped,short_game
NA1_5511097668,skipped,short_game
NA1_5511101813,skipped,short_game
NA1_5511111002,skipped,short_game
NA1_5511112040,kept,ok
NA1_5511113601,skipped,short_game
NA1_5511120397,skipped,short_game
NA1_5511121330,skipped,short_game
NA1_5511123861,skipped,short_game
NA1_5511124103,skipped,short_game
NA1_5511128844,skipped,short_game
NA1_5511133219,skipped,short_game
NA1_5511136814,skipped,short_game
NA1_5511139379,skipped,short_game
NA1_5511149050,skipped,short_game
NA1_5511149785,skipped,short_game
NA1_5511154571,skipped,short_game
NA1_5511155039,skipped,short_game
NA1_5511163773,skipped,short_game
NA1_5511165359,skipped,short_game
NA1_5511169138,skipped,short_game
NA1_5511174606,skipped,short_game
NA1_5511184416,skipped,short_game
NA1_5511185955,skipped,short_game
NA1_5511198298,skipped,short_game
NA1_5511204553,skipped,short_game
NA1_5511208527,skipped,short_game
NA1_5511237124,skipped,short_game
NA1_5511237738,skipped,short_game
NA1_5511250983,skipped,short_game
NA1_5511261908,skipped,short_game
NA1_5511279515,skipped,short_game
NA1_5511280324,skipped,short_game
NA1_5511297787,skipped,short_game
NA1_5511304528,skipped,short_game
NA1_5511314710,skipped,short_game
NA1_5511318960,skipped,short_game
NA1_5511332755,skipped,short_game
NA1_5511351938,kept,ok
NA1_5511373023,skipped,short_game
NA1_5511395556,skipped,short_game
NA1_5511429400,skipped,short_game
NA1_5511443825,skipped,short_game
NA1_5511453942,skipped,short_game
NA1_5511461553,skipped,short_game
NA1_5511475491,kept,ok
NA1_5511478731,skipped,short_game
NA1_5511491333,skipped,short_game
NA1_5511495813,skipped,short_game
NA1_5511499500,skipped,short_game
NA1_5511505645,skipped,short_game
NA1_5511520293,skipped,short_game
NA1_5511525213,skipped,short_game
NA1_5511532722,skipped,short_game
NA1_5511534541,skipped,short_game
NA1_5511541096,skipped,short_game
NA1_5511541399,skipped,short_game
NA1_5511545358,kept,ok
NA1_5511548482,skipped,short_game
NA1_5511549465,skipped,short_game
NA1_5511551519,skipped,short_game
NA1_5511556681,skipped,short_game
NA1_5511557406,skipped,short_game
NA1_5511559127,skipped,short_game
NA1_5511560076,skipped,short_game
NA1_5511562710,skipped,short_game
NA1_5511568914,skipped,short_game
NA1_5511569826,skipped,short_game
NA1_5511576428,skipped,short_game
NA1_5511578040,skipped,short_game
NA1_5511579726,skipped,short_game
NA1_5511594359,skipped,short_game
NA1_5511598172,skipped,short_game
NA1_5511603890,skipped,short_game
NA1_5511613250,skipped,short_game
NA1_5511614499,skipped,short_game
NA1_5511626038,skipped,short_game
NA1_5511634609,skipped,short_game
NA1_5511636947,skipped,short_game
NA1_5511645947,skipped,short_game
NA1_5511654174,skipped,short_game
NA1_5511665368,kept,ok
NA1_5511669149,skipped,short_game
NA1_5511675848,skipped,short_game
NA1_5511683994,skipped,short_game
NA1_5511684240,skipped,short_game
NA1_5511684535,skipped,short_game
NA1_5511689064,skipped,short_game
NA1_5511697481,skipped,short_game
NA1_5511706221,skipped,short_game
NA1_5511706689,skipped,short_game
NA1_5511706817,skipped,short_game
NA1_5511711849,skipped,short_game
NA1_5511712873,skipped,short_game
NA1_5511715566,skipped,short_game
NA1_5511720284,skipped,short_game
NA1_5511726439,skipped,short_game
NA1_5511727602,skipped,short_game
NA1_5511728329,skipped,short_game
NA1_5511730362,skipped,short_game
NA1_5511732747,skipped,short_game
NA1_5511733610,skipped,short_game
NA1_5511737813,skipped,short_game
NA1_5511747753,skipped,short_game
NA1_5511749230,skipped,short_game
NA1_5511750662,skipped,short_game
NA1_5511755854,skipped,short_game
NA1_5511764347,skipped,short_game
NA1_5511765668,skipped,short_game
NA1_5511770794,skipped,short_game
NA1_5511776102,skipped,short_game
NA1_5511778192,skipped,short_game
NA1_5511783823,skipped,short_game
NA1_5511784936,skipped,short_game
NA1_5511788857,skipped,short_game
NA1_5511791844,skipped,short_game
NA1_5511794274,skipped,short_game
NA1_5511795721,skipped,short_game
NA1_5511803520,skipped,short_game
NA1_5511806800,kept,ok
NA1_5511816158,skipped,short_game
NA1_5511822291,skipped,short_game
NA1_5511824931,skipped,short_game
NA1_5511828425,skipped,short_game
NA1_5511834202,skipped,short_game
NA1_5511835928,skipped,short_game
NA1_5511847125,skipped,short_game
NA1_5511850607,skipped,short_game
NA1_5511853287,skipped,short_game
NA1_5511858102,skipped,short_game
NA1_5511864459,skipped,short_game
NA1_5511868122,skipped,short_game
NA1_5511874304,skipped,short_game
NA1_5511876493,skipped,short_game
NA1_5511879112,kept,ok
NA1_5511882277,skipped,short_game
NA1_5511883311,skipped,short_game
NA1_5511885317,skipped,short_game
NA1_5511893008,skipped,short_game
NA1_5511895456,skipped,short_game
NA1_5511900452,skipped,short_game
NA1_5511901800,skipped,short_game
NA1_5511909917,skipped,short_game
NA1_5511913208,skipped,short_game
NA1_5511917146,skipped,short_game
NA1_5511928123,skipped,short_game
NA1_5511931813,skipped,short_game
NA1_5511933921,skipped,short_game
NA1_5511936831,skipped,short_game
NA1_5511939515,skipped,short_game
NA1_5511966466,skipped,short_game
NA1_5511985366,skipped,short_game
NA1_5511988312,kept,ok
NA1_5512001391,skipped,short_game
NA1_5512008679,skipped,short_game
NA1_5512009516,skipped,short_game
NA1_5512014331,skipped,short_game
NA1_5512039089,kept,ok
NA1_5512040143,skipped,short_game
NA1_5512047085,skipped,short_game
NA1_5512057208,skipped,short_game
NA1_5512075571,skipped,short_game
NA1_5512077829,skipped,short_game
NA1_5512080718,kept,ok
NA1_5512080815,skipped,short_game
NA1_5512084901,skipped,short_game
NA1_5512099129,skipped,short_game
NA1_5512101118,kept,ok
NA1_5512102221,skipped,short_game
NA1_5512102776,skipped,short_game
NA1_5512104262,skipped,short_game
NA1_5512113897,skipped,short_game
NA1_5512119811,skipped,short_game
NA1_5512120249,skipped,short_game
NA1_5512133082,skipped,short_game
NA1_5512134314,skipped,short_game
NA1_5512135164,skipped,short_game
NA1_5512137053,skipped,short_game
NA1_5512146189,skipped,short_game
NA1_5512158025,skipped,short_game
NA1_5512181169,skipped,short_game
NA1_5512188526,skipped,short_game
NA1_5512188734,skipped,short_game
NA1_5512199864,skipped,short_game
NA1_5512207315,kept,ok
NA1_5512216512,skipped,short_game
NA1_5512229604,kept,ok
NA1_5512267435,skipped,short_game
NA1_5512271647,skipped,short_game
NA1_5512278539,skipped,short_game
NA1_5512281045,skipped,short_game
NA1_5512285845,skipped,short_game
NA1_5512294785,skipped,short_game
NA1_5512300822,skipped,short_game
NA1_5512309289,skipped,short_game
NA1_5512316505,skipped,short_game
NA1_5512318620,skipped,short_game
NA1_5512318763,skipped,short_game
NA1_5512319816,skipped,short_game
NA1_5512328000,skipped,short_game
NA1_5512329694,skipped,short_game
NA1_5512330769,skipped,short_game
NA1_5512341083,skipped,short_game
NA1_5512345883,skipped,short_game
NA1_5512348230,skipped,short_game
NA1_5512353656,skipped,short_game
NA1_5512359896,skipped,short_game
NA1_5512360249,skipped,short_game
NA1_5512365489,skipped,short_game
NA1_5512365955,skipped,short_game
NA1_5512368479,skipped,short_game
NA1_5512374329,skipped,short_game
NA1_5512378264,skipped,short_game
NA1_5512378548,skipped,short_game
NA1_5512382073,skipped,short_game
NA1_5512382780,skipped,short_game
NA1_5512383345,skipped,short_game
NA1_5512396167,skipped,short_game
NA1_5512397266,skipped,short_game
NA1_5512398874,skipped,short_game
NA1_5512402133,skipped,short_game
NA1_5512403487,skipped,short_game
NA1_5512404900,skipped,short_game
NA1_5512407229,skipped,short_game
NA1_5512407622,skipped,short_game
NA1_5512421659,skipped,short_game
NA1_5512421856,skipped,short_game
NA1_5512422548,skipped,short_game
NA1_5512423037,skipped,short_game
NA1_5512427359,skipped,short_game
NA1_5512433105,skipped,short_game
NA1_5512442505,skipped,short_game
NA1_5512443253,skipped,short_game
NA1_5512447003,skipped,short_game
NA1_5512454743,kept,ok
NA1_5512460601,skipped,short_game
NA1_5512461331,skipped,short_game
NA1_5512463412,skipped,short_game
NA1_5512466011,skipped,short_game
NA1_5512469312,skipped,short_game
NA1_5512470850,skipped,short_game
NA1_5512471465,skipped,short_game
NA1_5512473551,skipped,short_game
